Subject,Trial,StimType,StimCategory,Stimulus,KEY,Rating,RT
Test2,43,standard,AV,ba_base_face.avi,2,Medium,1.76
Test2,44,standard,PL,ba_base_pl.avi,2,Medium,1.62
Test2,45,oddball,AV,ba_redu_face.avi,2,Medium,1.697
Test2,46,oddball,PIX,ba_redu_pix.avi,2,Medium,1.739
Test2,47,standard,PL,ba_base_pl.avi,1,Strong,1.753
Test2,48,oddball,AV,ba_redu_face.avi,2,Medium,1.836
Test2,49,standard,PIX,ba_base_pix.avi,3,Weak,1.547
Test2,50,oddball,PL,ba_redu_pl.avi,4,No B,1.527
Test2,51,oddball,PL,ba_redu_pl.avi,4,No B,1.46
Test2,52,standard,PIX,ba_base_pix.avi,2,Medium,1.882
Test2,53,standard,PL,ba_base_pl.avi,1,Strong,1.866
Test2,54,standard,PL,ba_base_pl.avi,1,Strong,1.632
Test3,1,oddball,PL,ba_redu_pl.avi,2,Medium,4.057
Test3,2,oddball,PL,ba_redu_pl.avi,1,Strong,2.531
Test3,3,oddball,AV,ba_redu_face.avi,2,Medium,2.513
Test3,4,oddball,AV,ba_redu_face.avi,2,Medium,2.81
Test3,5,oddball,PL,ba_redu_pl.avi,4,No B,1.804
Test3,6,oddball,PIX,ba_redu_pix.avi,2,Medium,2.206
Test3,7,oddball,PIX,ba_redu_pix.avi,1,Strong,1.677
Test3,8,standard,PIX,ba_base_pix.avi,1,Strong,1.871
Test3,9,oddball,AV,ba_redu_face.avi,1,Strong,1.599
Test3,10,standard,PIX,ba_base_pix.avi,1,Strong,1.581
Test3,11,standard,AV,ba_base_face.avi,1,Strong,1.556
Test3,12,standard,PL,ba_base_pl.avi,1,Strong,1.529
Test3,13,oddball,AV,ba_redu_face.avi,2,Medium,1.887
Test3,14,standard,PIX,ba_base_pix.avi,1,Strong,2.11
Test3,15,standard,PL,ba_base_pl.avi,1,Strong,1.766
Test3,16,oddball,AV,ba_redu_face.avi,1,Strong,1.599
Test3,17,standard,AV,ba_base_face.avi,1,Strong,1.867
Test3,18,standard,PL,ba_base_pl.avi,1,Strong,1.62
Test3,19,oddball,PIX,ba_redu_pix.avi,3,Weak,2.243
Test3,20,standard,AV,ba_base_face.avi,2,Medium,2.189
Test3,21,oddball,PIX,ba_redu_pix.avi,4,No B,2.056
Test3,22,standard,PL,ba_base_pl.avi,2,Medium,1.982
Test3,23,oddball,PL,ba_redu_pl.avi,4,No B,1.928
Test3,24,standard,AV,ba_base_face.avi,1,Strong,1.702
Test3,25,oddball,AV,ba_redu_face.avi,4,No B,2.131
Test3,26,standard,PL,ba_base_pl.avi,2,Medium,4.009
